month,region,product_category,category_rank,revenue,units_sold,gross_margin_pct,marketing_spend,discount_amount,return_amount,new_product_flag
2024-04,港澳台,母婴用品,7,111463.0,666,0.432,13072.0,4239.0,3583.0,0
2024-04,海外亚太,母婴用品,7,93822.0,582,0.576,11562.0,3339.0,2823.0,0
2024-04,海外欧美,母婴用品,7,75606.0,499,0.625,5063.0,8553.0,1951.0,0
2024-04,华东,运动户外,8,216959.0,1097,0.572,33044.0,6200.0,2264.0,0
2024-04,华南,运动户外,8,181846.0,780,0.663,13891.0,6376.0,3755.0,0
2024-04,华北,运动户外,8,182974.0,852,0.633,20449.0,16534.0,4480.0,0
2024-04,西南,运动户外,8,166514.0,677,0.468,19848.0,13626.0,2983.0,0
2024-04,华中,运动户外,8,155448.0,746,0.663,27498.0,13429.0,2694.0,0
2024-04,西北,运动户外,8,127719.0,559,0.454,9216.0,2809.0,5671.0,0
2024-04,东北,运动户外,8,132851.0,546,0.66,23400.0,15233.0,5093.0,0
2024-04,港澳台,运动户外,8,118286.0,468,0.356,10529.0,7022.0,2067.0,0
2024-04,海外亚太,运动户外,8,88120.0,456,0.43,12556.0,10123.0,1247.0,0
2024-04,海外欧美,运动户外,8,67452.0,342,0.469,4855.0,7091.0,1322.0,0
2024-04,华东,图书文娱,9,180948.0,4509,0.692,10271.0,7940.0,4584.0,0
2024-04,华南,图书文娱,9,134598.0,3617,0.634,14745.0,3772.0,5056.0,0
2024-04,华北,图书文娱,9,156288.0,4182,0.338,15549.0,17263.0,4532.0,1
2024-04,西南,图书文娱,9,133410.0,3170,0.651,21475.0,13129.0,4050.0,0
2024-04,华中,图书文娱,9,130395.0,3311,0.526,11040.0,14518.0,7294.0,0
2024-04,西北,图书文娱,9,107110.0,2684,0.375,16645.0,10778.0,1644.0,1
2024-04,东北,图书文娱,9,91078.0,2482,0.642,14780.0,1909.0,972.0,0
2024-04,港澳台,图书文娱,9,90320.0,2025,0.58,14747.0,5968.0,4847.0,0
2024-04,海外亚太,图书文娱,9,57630.0,1528,0.41,8471.0,1620.0,841.0,0
2024-04,海外欧美,图书文娱,9,56711.0,1304,0.35,3421.0,2951.0,2068.0,0
2024-04,华东,汽车用品,10,144815.0,497,0.312,12664.0,12688.0,7711.0,1
2024-04,华南,汽车用品,10,106795.0,321,0.317,7337.0,7924.0,6262.0,0
2024-04,华北,汽车用品,10,111482.0,336,0.367,19951.0,4040.0,4656.0,0
2024-04,西南,汽车用品,10,105917.0,330,0.409,16648.0,9908.0,3869.0,0
2024-04,华中,汽车用品,10,99308.0,356,0.264,5776.0,5405.0,4632.0,0
2024-04,西北,汽车用品,10,86867.0,312,0.524,4479.0,8203.0,1252.0,0
2024-04,东北,汽车用品,10,86408.0,303,0.509,5060.0,3996.0,4492.0,0
2024-04,港澳台,汽车用品,10,71818.0,239,0.543,6518.0,8612.0,1401.0,0
2024-04,海外亚太,汽车用品,10,49873.0,164,0.423,8481.0,5219.0,2923.0,0
2024-04,海外欧美,汽车用品,10,51211.0,152,0.538,5354.0,1150.0,869.0,0
2024-05,华东,智能家电,1,451964.0,547,0.268,69096.0,38949.0,8424.0,0
2024-05,华南,智能家电,1,320090.0,387,0.322,30041.0,7096.0,9478.0,0
2024-05,华北,智能家电,1,376004.0,431,0.457,54176.0,23796.0,21570.0,0
2024-05,西南,智能家电,1,300230.0,427,0.289,27629.0,20317.0,7345.0,0
2024-05,华中,智能家电,1,324663.0,395,0.267,29233.0,11642.0,13481.0,0
2024-05,西北,智能家电,1,242276.0,269,0.375,34941.0,24400.0,12890.0,0
2024-05,东北,智能家电,1,240410.0,295,0.429,18567.0,12650.0,5210.0,0
2024-05,港澳台,智能家电,1,214206.0,305,0.577,26165.0,16649.0,5688.0,0
2024-05,海外亚太,智能家电,1,147841.0,192,0.65,11792.0,11721.0,3230.0,0
2024-05,海外欧美,智能家电,1,141647.0,151,0.466,8842.0,13459.0,5833.0,0
2024-05,华东,消费电子,2,376095.0,700,0.633,31810.0,24427.0,18380.0,0
2024-05,华南,消费电子,2,297262.0,547,0.274,24392.0,24764.0,7836.0,0
2024-05,华北,消费电子,2,290686.0,451,0.378,51767.0,23394.0,10702.0,0
2024-05,西南,消费电子,2,309292.0,530,0.298,44954.0,28934.0,6108.0,0
2024-05,华中,消费电子,2,263730.0,429,0.577,13561.0,12158.0,4537.0,1
2024-05,西北,消费电子,2,258696.0,376,0.436,43532.0,8993.0,10683.0,0
2024-05,东北,消费电子,2,236436.0,347,0.359,20304.0,21428.0,7724.0,0
2024-05,港澳台,消费电子,2,189241.0,279,0.597,23056.0,10764.0,4875.0,0
2024-05,海外亚太,消费电子,2,152667.0,265,0.408,14115.0,15817.0,1790.0,0
2024-05,海外欧美,消费电子,2,132340.0,245,0.272,18957.0,4392.0,1746.0,1
2024-05,华东,家居日用,3,322192.0,1823,0.384,47718.0,37771.0,8670.0,0
2024-05,华南,家居日用,3,317909.0,1611,0.5,42421.0,18947.0,5643.0,0
2024-05,华北,家居日用,3,300549.0,1329,0.655,25215.0,13202.0,12695.0,0
2024-05,西南,家居日用,3,252667.0,1159,0.307,19827.0,10932.0,4455.0,0
2024-05,华中,家居日用,3,229552.0,1235,0.558,12052.0,22164.0,7945.0,0
2024-05,西北,家居日用,3,230304.0,992,0.526,17768.0,18027.0,2385.0,0
2024-05,东北,家居日用,3,201210.0,1126,0.356,15626.0,14814.0,11219.0,0
2024-05,港澳台,家居日用,3,165789.0,831,0.354,12634.0,13389.0,4431.0,0
2024-05,海外亚太,家居日用,3,120736.0,564,0.302,15507.0,10280.0,4297.0,0
2024-05,海外欧美,家居日用,3,102548.0,559,0.587,16782.0,4103.0,3949.0,0
2024-05,华东,服装鞋帽,4,296619.0,2758,0.637,28749.0,7545.0,12252.0,0
2024-05,华南,服装鞋帽,4,247132.0,2066,0.434,19310.0,9414.0,6598.0,0
2024-05,华北,服装鞋帽,4,249934.0,2056,0.466,36991.0,28013.0,8500.0,0
2024-05,西南,服装鞋帽,4,220859.0,2082,0.341,14123.0,4423.0,2553.0,1
2024-05,华中,服装鞋帽,4,167362.0,1185,0.488,24224.0,19434.0,2487.0,0
2024-05,西北,服装鞋帽,4,197989.0,1769,0.459,17106.0,16901.0,4925.0,1
2024-05,东北,服装鞋帽,4,142149.0,1169,0.683,25278.0,15843.0,2277.0,0
2024-05,港澳台,服装鞋帽,4,154497.0,1434,0.683,11231.0,4829.0,7144.0,0
2024-05,海外亚太,服装鞋帽,4,120103.0,932,0.319,14799.0,3162.0,5355.0,0
2024-05,海外欧美,服装鞋帽,4,91306.0,655,0.483,10093.0,3424.0,974.0,0
2024-05,华东,美妆护肤,5,347977.0,4302,0.634,49918.0,14013.0,8130.0,0
2024-05,华南,美妆护肤,5,281969.0,3311,0.674,50602.0,6884.0,10760.0,0
2024-05,华北,美妆护肤,5,277531.0,3353,0.636,40666.0,13502.0,4002.0,0
2024-05,西南,美妆护肤,5,247410.0,2644,0.711,35727.0,18327.0,6441.0,0
2024-05,华中,美妆护肤,5,217717.0,2326,0.743,32603.0,7569.0,9500.0,0
2024-05,西北,美妆护肤,5,203946.0,2579,0.385,16910.0,6886.0,11469.0,0
2024-05,东北,美妆护肤,5,186442.0,2183,0.706,17647.0,20850.0,11025.0,0
2024-05,港澳台,美妆护肤,5,155428.0,1853,0.69,19363.0,18297.0,7711.0,0
2024-05,海外亚太,美妆护肤,5,130137.0,1611,0.746,15710.0,9364.0,5046.0,0
2024-05,海外欧美,美妆护肤,5,119371.0,1421,0.624,18193.0,8227.0,3136.0,0
2024-05,华东,食品饮料,6,299984.0,6041,0.598,23543.0,16533.0,9119.0,0
2024-05,华南,食品饮料,6,243985.0,4811,0.604,40594.0,9475.0,2447.0,0
2024-05,华北,食品饮料,6,220795.0,3944,0.299,38311.0,9755.0,6691.0,0
2024-05,西南,食品饮料,6,195525.0,4279,0.279,10567.0,6278.0,3771.0,0
2024-05,华中,食品饮料,6,174411.0,3960,0.439,16827.0,10517.0,7829.0,0
2024-05,西北,食品饮料,6,169267.0,3312,0.506,18991.0,13792.0,2047.0,0
2024-05,东北,食品饮料,6,150526.0,2586,0.55,24378.0,8787.0,5562.0,0
2024-05,港澳台,食品饮料,6,148628.0,2839,0.659,16905.0,3379.0,1774.0,0
2024-05,海外亚太,食品饮料,6,119477.0,2420,0.303,17223.0,10939.0,6705.0,0
2024-05,海外欧美,食品饮料,6,97258.0,2227,0.284,8780.0,9504.0,5129.0,0
2024-05,华东,母婴用品,7,215856.0,1278,0.623,32704.0,24511.0,6955.0,0
2024-05,华南,母婴用品,7,225791.0,1454,0.648,30478.0,5616.0,8870.0,0
2024-05,华北,母婴用品,7,222673.0,1392,0.343,19537.0,11833.0,3448.0,0
2024-05,西南,母婴用品,7,180514.0,1198,0.28,27230.0,18174.0,9977.0,0
2024-05,华中,母婴用品,7,147408.0,935,0.551,23573.0,6320.0,4751.0,0
2024-05,西北,母婴用品,7,154947.0,921,0.574,26816.0,11819.0,4944.0,0
2024-05,东北,母婴用品,7,135966.0,913,0.556,18019.0,4165.0,4580.0,0
2024-05,港澳台,母婴用品,7,120629.0,699,0.383,20908.0,6727.0,3627.0,0
2024-05,海外亚太,母婴用品,7,111305.0,657,0.343,13819.0,9624.0,3596.0,0
2024-05,海外欧美,母婴用品,7,79293.0,459,0.594,5877.0,4863.0,3012.0,0
2024-05,华东,运动户外,8,186679.0,899,0.306,10790.0,18446.0,2919.0,0
2024-05,华南,运动户外,8,175824.0,890,0.357,29836.0,18648.0,8802.0,0
2024-05,华北,运动户外,8,180111.0,720,0.457,23836.0,13353.0,9040.0,0
2024-05,西南,运动户外,8,150859.0,760,0.329,17611.0,17912.0,5779.0,0
2024-05,华中,运动户外,8,166301.0,724,0.392,13989.0,4318.0,5254.0,0
2024-05,西北,运动户外,8,131492.0,628,0.674,13255.0,10604.0,7015.0,0
2024-05,东北,运动户外,8,123225.0,608,0.657,16510.0,11773.0,2201.0,0
2024-05,港澳台,运动户外,8,108793.0,484,0.314,6378.0,3099.0,5938.0,0
2024-05,海外亚太,运动户外,8,85148.0,374,0.488,13188.0,9512.0,2144.0,0
2024-05,海外欧美,运动户外,8,69900.0,360,0.507,7003.0,7487.0,3105.0,0
2024-05,华东,图书文娱,9,190761.0,4999,0.56,21177.0,5551.0,6578.0,0
2024-05,华南,图书文娱,9,161921.0,3746,0.437,13806.0,7917.0,5777.0,0
2024-05,华北,图书文娱,9,171279.0,4366,0.469,15385.0,17569.0,6146.0,0
2024-05,西南,图书文娱,9,124178.0,3252,0.637,20585.0,4213.0,6022.0,0
2024-05,华中,图书文娱,9,122598.0,3104,0.458,18849.0,9584.0,2289.0,0
2024-05,西北,图书文娱,9,123910.0,2824,0.646,19572.0,4747.0,5251.0,0
2024-05,东北,图书文娱,9,100253.0,2333,0.557,12017.0,3472.0,4040.0,0
2024-05,港澳台,图书文娱,9,99913.0,2860,0.331,7450.0,11331.0,5634.0,0
2024-05,海外亚太,图书文娱,9,76758.0,1790,0.557,5826.0,1927.0,2409.0,0
2024-05,海外欧美,图书文娱,9,61840.0,1493,0.378,4548.0,3471.0,3096.0,1
2024-05,华东,汽车用品,10,147037.0,497,0.345,22335.0,16553.0,6519.0,0
2024-05,华南,汽车用品,10,141295.0,401,0.373,18533.0,6742.0,4449.0,0
2024-05,华北,汽车用品,10,127993.0,396,0.459,20389.0,4502.0,4823.0,0
2024-05,西南,汽车用品,10,110679.0,404,0.319,14401.0,12778.0,1611.0,0
2024-05,华中,汽车用品,10,104836.0,348,0.276,16763.0,4413.0,3457.0,0
2024-05,西北,汽车用品,10,84668.0,248,0.334,7629.0,6601.0,3386.0,0
2024-05,东北,汽车用品,10,76688.0,223,0.523,8246.0,7202.0,2241.0,0
2024-05,港澳台,汽车用品,10,72018.0,223,0.591,8203.0,7127.0,2607.0,0
2024-05,海外亚太,汽车用品,10,59613.0,218,0.481,5871.0,5386.0,2387.0,0
2024-05,海外欧美,汽车用品,10,52859.0,160,0.364,5427.0,2372.0,1297.0,0
2024-06,华东,智能家电,1,431679.0,462,0.636,35281.0,38747.0,14078.0,0
2024-06,华南,智能家电,1,365990.0,441,0.458,52755.0,40595.0,5297.0,0
2024-06,华北,智能家电,1,337993.0,485,0.453,24305.0,35613.0,14280.0,0
2024-06,西南,智能家电,1,359921.0,514,0.408,53589.0,10437.0,20081.0,0
2024-06,华中,智能家电,1,280848.0,306,0.635,30585.0,13850.0,14864.0,0
2024-06,西北,智能家电,1,280449.0,330,0.47,22474.0,8197.0,3536.0,0
2024-06,东北,智能家电,1,292576.0,414,0.332,35470.0,33413.0,16017.0,0
2024-06,港澳台,智能家电,1,210670.0,280,0.289,13314.0,21431.0,3989.0,0
2024-06,海外亚太,智能家电,1,178766.0,238,0.323,30601.0,7967.0,1866.0,0
2024-06,海外欧美,智能家电,1,156446.0,167,0.464,8979.0,5240.0,1943.0,0
2024-06,华东,消费电子,2,389896.0,714,0.48,33650.0,17381.0,7313.0,0
2024-06,华南,消费电子,2,343132.0,615,0.277,33992.0,6882.0,11337.0,0
2024-06,华北,消费电子,2,331014.0,558,0.412,39145.0,38467.0,18922.0,0
2024-06,西南,消费电子,2,307830.0,551,0.551,36340.0,18706.0,10823.0,0
2024-06,华中,消费电子,2,267384.0,458,0.397,23743.0,21508.0,8187.0,0
2024-06,西北,消费电子,2,237041.0,359,0.256,25273.0,19875.0,4115.0,0
2024-06,东北,消费电子,2,255028.0,444,0.371,20857.0,5518.0,5446.0,0
2024-06,港澳台,消费电子,2,191612.0,316,0.603,21121.0,11799.0,2408.0,0
2024-06,海外亚太,消费电子,2,178536.0,279,0.271,19721.0,10472.0,7618.0,0
2024-06,海外欧美,消费电子,2,133490.0,223,0.441,22882.0,14265.0,4535.0,0
2024-06,华东,家居日用,3,366985.0,1651,0.687,25312.0,33436.0,8617.0,1
2024-06,华南,家居日用,3,307182.0,1316,0.451,47247.0,20283.0,12622.0,0
2024-06,华北,家居日用,3,281616.0,1248,0.465,31929.0,27138.0,3325.0,0
2024-06,西南,家居日用,3,280674.0,1221,0.677,48075.0,16221.0,12078.0,0
2024-06,华中,家居日用,3,246253.0,1099,0.656,15296.0,14378.0,7319.0,1
2024-06,西北,家居日用,3,244410.0,1110,0.518,25489.0,25075.0,4297.0,0
2024-06,东北,家居日用,3,222266.0,944,0.316,35929.0,10347.0,7587.0,1
2024-06,港澳台,家居日用,3,194196.0,1094,0.487,11729.0,12809.0,10675.0,0
2024-06,海外亚太,家居日用,3,164291.0,933,0.393,20144.0,17894.0,8333.0,0
2024-06,海外欧美,家居日用,3,128661.0,675,0.624,16298.0,11356.0,6473.0,0
2024-06,华东,服装鞋帽,4,290336.0,2371,0.419,49994.0,14533.0,17025.0,0
2024-06,华南,服装鞋帽,4,242113.0,2200,0.413,38043.0,18280.0,12644.0,0
2024-06,华北,服装鞋帽,4,258225.0,1928,0.349,31113.0,14538.0,12169.0,0
2024-06,西南,服装鞋帽,4,190416.0,1426,0.502,32503.0,5071.0,4893.0,0
2024-06,华中,服装鞋帽,4,209783.0,1566,0.499,11324.0,23865.0,3338.0,0
2024-06,西北,服装鞋帽,4,196250.0,1860,0.545,20153.0,20595.0,4773.0,0
2024-06,东北,服装鞋帽,4,150632.0,1190,0.461,9155.0,4249.0,7503.0,1
2024-06,港澳台,服装鞋帽,4,143172.0,1047,0.698,22199.0,12141.0,8532.0,1
2024-06,海外亚太,服装鞋帽,4,100085.0,955,0.457,13925.0,10276.0,2789.0,0
2024-06,海外欧美,服装鞋帽,4,99535.0,787,0.326,12519.0,11827.0,4053.0,0
2024-06,华东,美妆护肤,5,288929.0,3105,0.747,18486.0,22923.0,11780.0,0
2024-06,华南,美妆护肤,5,295494.0,2854,0.592,24762.0,24924.0,13296.0,0
2024-06,华北,美妆护肤,5,292183.0,2790,0.691,39869.0,26148.0,14759.0,0
2024-06,西南,美妆护肤,5,234459.0,2765,0.51,36319.0,10202.0,13887.0,0
2024-06,华中,美妆护肤,5,210023.0,2087,0.412,12670.0,16543.0,3336.0,0
2024-06,西北,美妆护肤,5,195167.0,1891,0.658,27207.0,15209.0,8964.0,0
2024-06,东北,美妆护肤,5,188698.0,2375,0.571,23851.0,21463.0,3866.0,0
2024-06,港澳台,美妆护肤,5,140155.0,1413,0.376,7579.0,14759.0,3169.0,0
2024-06,海外亚太,美妆护肤,5,134312.0,1446,0.634,12365.0,4471.0,3539.0,0
2024-06,海外欧美,美妆护肤,5,108357.0,1354,0.577,15276.0,2248.0,5327.0,0
2024-06,华东,食品饮料,6,290283.0,6656,0.329,47882.0,12773.0,11668.0,0
2024-06,华南,食品饮料,6,295609.0,5766,0.578,39050.0,26941.0,14784.0,0
2024-06,华北,食品饮料,6,229796.0,5043,0.47,17795.0,12237.0,9866.0,0
2024-06,西南,食品饮料,6,222852.0,4977,0.667,28886.0,18101.0,7075.0,0
2024-06,华中,食品饮料,6,214659.0,4575,0.489,25768.0,20517.0,2624.0,0
2024-06,西北,食品饮料,6,193717.0,4213,0.46,31803.0,21872.0,10791.0,0
2024-06,东北,食品饮料,6,163062.0,3350,0.45,14519.0,13894.0,1946.0,0
2024-06,港澳台,食品饮料,6,149482.0,2779,0.482,8262.0,17220.0,4853.0,0
2024-06,海外亚太,食品饮料,6,127394.0,2779,0.379,19858.0,9511.0,3929.0,0
2024-06,海外欧美,食品饮料,6,117388.0,2446,0.392,15029.0,2949.0,6978.0,0
2024-06,华东,母婴用品,7,249937.0,1474,0.372,44640.0,19014.0,6606.0,0
2024-06,华南,母婴用品,7,225872.0,1315,0.537,39088.0,4985.0,3726.0,0
2024-06,华北,母婴用品,7,214282.0,1502,0.444,35951.0,8659.0,3899.0,0
2024-06,西南,母婴用品,7,196360.0,1325,0.497,11569.0,23226.0,10537.0,0
2024-06,华中,母婴用品,7,155193.0,1121,0.596,26812.0,18082.0,2432.0,0
2024-06,西北,母婴用品,7,163450.0,1181,0.464,10767.0,14187.0,3909.0,0
2024-06,东北,母婴用品,7,155088.0,999,0.354,26806.0,14351.0,8615.0,0
2024-06,港澳台,母婴用品,7,144164.0,1102,0.343,13620.0,10410.0,6412.0,0
2024-06,海外亚太,母婴用品,7,115507.0,735,0.414,11621.0,11051.0,1753.0,0
2024-06,海外欧美,母婴用品,7,88152.0,533,0.533,13271.0,8354.0,1176.0,0
2024-06,华东,运动户外,8,220650.0,1127,0.5,33144.0,12958.0,9295.0,0
2024-06,华南,运动户外,8,184744.0,714,0.444,32958.0,20948.0,7840.0,0
2024-06,华北,运动户外,8,219534.0,1106,0.336,35036.0,17445.0,8358.0,0
2024-06,西南,运动户外,8,157793.0,823,0.592,14879.0,13017.0,1834.0,0
2024-06,华中,运动户外,8,146331.0,729,0.419,23651.0,3730.0,3660.0,0
2024-06,西北,运动户外,8,130316.0,570,0.363,12275.0,7976.0,1788.0,0
2024-06,东北,运动户外,8,120263.0,513,0.311,21354.0,6347.0,5483.0,0
2024-06,港澳台,运动户外,8,122220.0,614,0.447,7623.0,5673.0,3262.0,0
2024-06,海外亚太,运动户外,8,80045.0,396,0.395,6880.0,8336.0,3003.0,0
2024-06,海外欧美,运动户外,8,88078.0,406,0.533,12310.0,4379.0,3313.0,0
2024-06,华东,图书文娱,9,204725.0,4412,0.698,21419.0,17563.0,4801.0,1
2024-06,华南,图书文娱,9,167074.0,4287,0.373,18713.0,11181.0,4687.0,0
2024-06,华北,图书文娱,9,152447.0,3881,0.648,9248.0,5616.0,6467.0,0
2024-06,西南,图书文娱,9,149339.0,3192,0.417,21215.0,5516.0,8641.0,0
2024-06,华中,图书文娱,9,140981.0,3001,0.539,12058.0,14023.0,6882.0,0
2024-06,西北,图书文娱,9,109394.0,2497,0.597,8207.0,7961.0,2977.0,0
2024-06,东北,图书文娱,9,120668.0,2824,0.43,19464.0,3917.0,3742.0,0
2024-06,港澳台,图书文娱,9,100288.0,2436,0.406,8312.0,3291.0,1927.0,0
2024-06,海外亚太,图书文娱,9,71097.0,1581,0.346,12780.0,6718.0,3310.0,0
2024-06,海外欧美,图书文娱,9,56889.0,1618,0.56,7665.0,5218.0,2930.0,1
2024-06,华东,汽车用品,10,134504.0,400,0.528,20462.0,14376.0,3531.0,0
2024-06,华南,汽车用品,10,145998.0,478,0.319,19353.0,5939.0,4038.0,0
2024-06,华北,汽车用品,10,141721.0,470,0.618,15146.0,6407.0,4488.0,0
2024-06,西南,汽车用品,10,127680.0,457,0.448,9767.0,3963.0,3110.0,0
2024-06,华中,汽车用品,10,106691.0,352,0.543,6240.0,6982.0,2684.0,0
2024-06,西北,汽车用品,10,101264.0,371,0.623,8613.0,6889.0,3231.0,0
2024-06,东北,汽车用品,10,98529.0,317,0.633,11994.0,8295.0,1698.0,0
2024-06,港澳台,汽车用品,10,71050.0,208,0.583,8323.0,3625.0,2145.0,1
2024-06,海外亚太,汽车用品,10,60423.0,225,0.339,4940.0,6995.0,3418.0,0
2024-06,海外欧美,汽车用品,10,58653.0,220,0.489,10386.0,1193.0,3398.0,0
2024-07,华东,智能家电,1,465476.0,593,0.263,34978.0,14358.0,11784.0,0
2024-07,华南,智能家电,1,409379.0,524,0.514,56117.0,47515.0,15663.0,0
2024-07,华北,智能家电,1,381645.0,532,0.392,61641.0,21253.0,18298.0,0
2024-07,西南,智能家电,1,330078.0,420,0.538,20932.0,36174.0,7118.0,0
2024-07,华中,智能家电,1,292560.0,420,0.291,40527.0,34403.0,9381.0,0
2024-07,西北,智能家电,1,284630.0,312,0.365,48207.0,17338.0,16954.0,0
2024-07,东北,智能家电,1,307417.0,337,0.631,39820.0,9023.0,6922.0,0
2024-07,港澳台,智能家电,1,252677.0,291,0.452,21735.0,9274.0,12095.0,0
2024-07,海外亚太,智能家电,1,190663.0,273,0.58,31530.0,5722.0,6708.0,0
2024-07,海外欧美,智能家电,1,142464.0,188,0.636,21075.0,10774.0,2595.0,0
2024-07,华东,消费电子,2,441984.0,773,0.327,69348.0,19192.0,5419.0,0
2024-07,华南,消费电子,2,359943.0,563,0.275,39029.0,29467.0,4166.0,0
2024-07,华北,消费电子,2,346578.0,622,0.554,54939.0,21898.0,15387.0,0
2024-07,西南,消费电子,2,279424.0,419,0.264,20332.0,29141.0,8667.0,0
2024-07,华中,消费电子,2,244432.0,397,0.424,34455.0,8951.0,11167.0,0
2024-07,西北,消费电子,2,280823.0,524,0.487,49157.0,22062.0,7443.0,0
2024-07,东北,消费电子,2,260282.0,454,0.336,28209.0,9686.0,13492.0,0
2024-07,港澳台,消费电子,2,200241.0,376,0.569,31764.0,7935.0,4961.0,0
2024-07,海外亚太,消费电子,2,147619.0,252,0.569,9814.0,3746.0,6916.0,0
2024-07,海外欧美,消费电子,2,151471.0,244,0.51,21603.0,15400.0,1915.0,0
2024-07,华东,家居日用,3,418618.0,1930,0.31,67640.0,31131.0,5739.0,0
2024-07,华南,家居日用,3,314020.0,1378,0.394,38109.0,32285.0,3831.0,0
2024-07,华北,家居日用,3,309753.0,1683,0.57,19087.0,10774.0,9948.0,0
2024-07,西南,家居日用,3,261340.0,1408,0.474,36215.0,31171.0,7026.0,1
2024-07,华中,家居日用,3,217289.0,1140,0.3,33734.0,5005.0,5677.0,0
2024-07,西北,家居日用,3,258451.0,1130,0.366,44945.0,7709.0,12711.0,0
2024-07,东北,家居日用,3,231310.0,1242,0.532,33193.0,27489.0,5931.0,0
2024-07,港澳台,家居日用,3,195209.0,914,0.407,13802.0,14558.0,3396.0,0
2024-07,海外亚太,家居日用,3,143511.0,722,0.597,9985.0,14701.0,3509.0,0
2024-07,海外欧美,家居日用,3,117732.0,507,0.464,6288.0,9409.0,1194.0,0
2024-07,华东,服装鞋帽,4,276731.0,2196,0.455,32396.0,20202.0,8374.0,0
2024-07,华南,服装鞋帽,4,238582.0,1850,0.401,21905.0,20550.0,6754.0,0
2024-07,华北,服装鞋帽,4,258274.0,1856,0.596,33899.0,6535.0,5268.0,0
2024-07,西南,服装鞋帽,4,239038.0,2062,0.625,12480.0,19706.0,9995.0,0
2024-07,华中,服装鞋帽,4,208802.0,1512,0.417,11716.0,6732.0,6177.0,0
2024-07,西北,服装鞋帽,4,183835.0,1545,0.312,24142.0,8432.0,9715.0,0
2024-07,东北,服装鞋帽,4,191646.0,1803,0.516,19002.0,18472.0,6979.0,1
2024-07,港澳台,服装鞋帽,4,133424.0,966,0.589,17409.0,6607.0,2474.0,0
2024-07,海外亚太,服装鞋帽,4,128059.0,1037,0.373,10444.0,7937.0,5871.0,0
2024-07,海外欧美,服装鞋帽,4,108667.0,827,0.434,16428.0,3066.0,5832.0,0
2024-07,华东,美妆护肤,5,360617.0,3874,0.492,53205.0,34535.0,19226.0,1
2024-07,华南,美妆护肤,5,285215.0,3336,0.486,39592.0,14085.0,16531.0,0
2024-07,华北,美妆护肤,5,244792.0,2619,0.514,21143.0,12010.0,9494.0,0
2024-07,西南,美妆护肤,5,276880.0,3327,0.642,27103.0,20935.0,9704.0,0
2024-07,华中,美妆护肤,5,248261.0,3149,0.536,39257.0,6493.0,11026.0,1
2024-07,西北,美妆护肤,5,207790.0,2553,0.446,35146.0,8497.0,10026.0,0
2024-07,东北,美妆护肤,5,204697.0,2148,0.634,20739.0,8636.0,3494.0,0
2024-07,港澳台,美妆护肤,5,162186.0,1816,0.639,24710.0,12073.0,6540.0,0
2024-07,海外亚太,美妆护肤,5,141838.0,1433,0.437,14560.0,7418.0,3019.0,0
2024-07,海外欧美,美妆护肤,5,131623.0,1662,0.717,17051.0,9278.0,6307.0,0
2024-07,华东,食品饮料,6,300632.0,6013,0.433,36626.0,31988.0,16412.0,1
2024-07,华南,食品饮料,6,280328.0,6442,0.282,17906.0,27434.0,4373.0,0
2024-07,华北,食品饮料,6,288951.0,5335,0.421,32188.0,26088.0,6702.0,0
2024-07,西南,食品饮料,6,230373.0,4918,0.436,11611.0,18915.0,4765.0,0
2024-07,华中,食品饮料,6,209610.0,3636,0.394,12413.0,6774.0,7608.0,0
2024-07,西北,食品饮料,6,195104.0,3581,0.429,21862.0,20253.0,7673.0,0
2024-07,东北,食品饮料,6,170299.0,3633,0.647,21944.0,12021.0,2329.0,0
2024-07,港澳台,食品饮料,6,147668.0,2592,0.644,20733.0,15613.0,3647.0,0
2024-07,海外亚太,食品饮料,6,127547.0,2803,0.522,19278.0,6856.0,4416.0,0
2024-07,海外欧美,食品饮料,6,113051.0,1953,0.547,7365.0,3717.0,5541.0,1
2024-07,华东,母婴用品,7,231074.0,1767,0.486,17657.0,13647.0,12530.0,0
2024-07,华南,母婴用品,7,229761.0,1372,0.46,21057.0,21716.0,3446.0,0
2024-07,华北,母婴用品,7,232882.0,1485,0.605,27056.0,8929.0,8990.0,0
2024-07,西南,母婴用品,7,207508.0,1408,0.639,27132.0,24567.0,10701.0,0
2024-07,华中,母婴用品,7,184760.0,1159,0.5,28304.0,21897.0,9055.0,0
2024-07,西北,母婴用品,7,177509.0,1329,0.573,21074.0,10783.0,3656.0,0
2024-07,东北,母婴用品,7,150308.0,882,0.426,21020.0,3278.0,7683.0,0
2024-07,港澳台,母婴用品,7,145925.0,845,0.394,18187.0,16562.0,6674.0,0
2024-07,海外亚太,母婴用品,7,108432.0,701,0.517,13496.0,12389.0,3365.0,0
2024-07,海外欧美,母婴用品,7,104952.0,732,0.61,14003.0,10070.0,4964.0,0
2024-07,华东,运动户外,8,261213.0,1041,0.511,17991.0,25691.0,10178.0,0
2024-07,华南,运动户外,8,197932.0,917,0.42,29769.0,21522.0,7615.0,0
2024-07,华北,运动户外,8,229509.0,1165,0.345,36514.0,23113.0,4854.0,0
2024-07,西南,运动户外,8,180810.0,837,0.686,10328.0,14867.0,2016.0,0
2024-07,华中,运动户外,8,158990.0,713,0.469,26378.0,13386.0,2972.0,0
